Date_T,Stock,0,1,2,3,4
2018-07-14,ABBV,0.0,0.0,2.0,0.0,0.0
2018-07-14,ABC,1.0,0.0,2.0,1.0,0.0
2018-07-14,ABT,1.0,1.0,3.0,0.0,1.0
2018-07-14,ADBE,0.0,1.0,5.0,0.0,0.0
2018-07-14,ADP,0.0,0.0,2.0,0.0,0.0
2018-07-14,ADSK,0.0,1.0,0.0,0.0,0.0
2018-07-14,AEE,0.0,0.0,1.0,0.0,0.0
2018-07-14,AEP,0.0,0.0,1.0,0.0,0.0
2018-07-14,AES,0.0,0.0,1.0,0.0,0.0
2018-07-14,AET,1.0,0.0,2.0,0.0,0.0
2018-07-14,AFL,0.0,1.0,0.0,0.0,0.0
2018-07-14,AGN,1.0,0.0,0.0,0.0,2.0
2018-07-14,AIG,0.0,0.0,3.0,0.0,1.0
2018-07-14,ALGN,2.0,0.0,1.0,0.0,4.0
2018-07-14,ALK,1.0,1.0,2.0,0.0,0.0
2018-07-14,ALL,0.0,1.0,1.0,0.0,0.0
2018-07-14,ALLE,1.0,1.0,0.0,1.0,1.0
2018-07-14,ALXN,0.0,0.0,3.0,1.0,0.0
2018-07-14,AMAT,0.0,0.0,3.0,2.0,1.0
2018-07-14,AMD,4.0,4.0,47.0,20.0,6.0
2018-07-14,AMGN,0.0,0.0,1.0,1.0,1.0
2018-07-14,AMZN,4.0,11.0,53.0,19.0,15.0
2018-07-14,AN,1.0,0.0,0.0,0.0,0.0
2018-07-14,ANDV,0.0,1.0,2.0,0.0,0.0
2018-07-14,ANTM,0.0,1.0,0.0,0.0,0.0
2018-07-14,AON,1.0,0.0,0.0,0.0,0.0
2018-07-14,APA,0.0,0.0,1.0,0.0,0.0
2018-07-14,APC,0.0,0.0,1.0,0.0,0.0
2018-07-14,APD,1.0,0.0,1.0,0.0,0.0
2018-07-14,ARNC,1.0,1.0,7.0,0.0,1.0
2018-07-14,ATI,0.0,1.0,0.0,0.0,0.0
2018-07-14,ATVI,1.0,0.0,1.0,0.0,0.0
2018-07-14,AVGO,4.0,3.0,30.0,21.0,7.0
2018-07-14,AVP,0.0,0.0,1.0,0.0,0.0
2018-07-14,AVY,1.0,0.0,1.0,0.0,0.0
2018-07-14,AXP,2.0,2.0,1.0,1.0,0.0
2018-07-14,AZO,0.0,0.0,1.0,0.0,0.0
2018-07-14,BA,0.0,1.0,3.0,2.0,3.0
2018-07-14,BAC,1.0,0.0,7.0,3.0,8.0
2018-07-14,BBBY,1.0,0.0,0.0,0.0,0.0
2018-07-14,BBY,0.0,0.0,0.0,1.0,0.0
2018-07-14,BDX,0.0,0.0,1.0,0.0,0.0
2018-07-14,BEN,0.0,0.0,0.0,0.0,1.0
2018-07-14,BHF,0.0,0.0,1.0,0.0,0.0
2018-07-14,BIG,1.0,0.0,0.0,0.0,0.0
2018-07-14,BIIB,0.0,2.0,3.0,0.0,0.0
2018-07-14,BK,1.0,0.0,0.0,1.0,0.0
2018-07-14,BKNG,0.0,0.0,1.0,0.0,0.0
2018-07-14,BLK,0.0,0.0,3.0,1.0,2.0
2018-07-14,BMY,0.0,1.0,0.0,0.0,0.0
2018-07-14,BSX,1.0,0.0,1.0,0.0,0.0
2018-07-14,C,3.0,0.0,2.0,3.0,0.0
2018-07-14,CA,0.0,1.0,2.0,0.0,0.0
2018-07-14,CAT,0.0,0.0,2.0,0.0,0.0
2018-07-14,CB,0.0,1.0,0.0,0.0,0.0
2018-07-14,CBS,0.0,0.0,1.0,1.0,0.0
2018-07-14,CCL,0.0,0.0,1.0,0.0,0.0
2018-07-14,CDNS,0.0,0.0,0.0,0.0,1.0
2018-07-14,CELG,0.0,0.0,2.0,1.0,3.0
2018-07-14,CF,0.0,1.0,2.0,0.0,0.0
2018-07-14,CHK,0.0,1.0,4.0,0.0,2.0
2018-07-14,CHRW,0.0,2.0,1.0,4.0,2.0
2018-07-14,CINF,1.0,1.0,3.0,0.0,0.0
2018-07-14,CL,0.0,0.0,1.0,0.0,0.0
2018-07-14,CLF,1.0,1.0,2.0,0.0,0.0
2018-07-14,CLX,0.0,0.0,1.0,0.0,0.0
2018-07-14,CMCSA,0.0,0.0,0.0,1.0,0.0
2018-07-14,CME,0.0,1.0,0.0,0.0,0.0
2018-07-14,CMG,2.0,0.0,4.0,2.0,1.0
2018-07-14,CMI,0.0,0.0,2.0,1.0,0.0
2018-07-14,CNC,0.0,0.0,0.0,0.0,1.0
2018-07-14,CNX,1.0,0.0,2.0,0.0,0.0
2018-07-14,COF,0.0,1.0,0.0,0.0,0.0
2018-07-14,COG,1.0,0.0,0.0,0.0,0.0
2018-07-14,COL,1.0,0.0,1.0,0.0,0.0
2018-07-14,COP,0.0,0.0,2.0,0.0,2.0
2018-07-14,COST,0.0,0.0,2.0,0.0,1.0
2018-07-14,CPB,1.0,1.0,1.0,0.0,0.0
2018-07-14,CSCO,0.0,1.0,8.0,2.0,1.0
2018-07-14,CSX,0.0,0.0,3.0,1.0,1.0
2018-07-14,CTL,1.0,0.0,0.0,0.0,0.0
2018-07-14,CTSH,0.0,0.0,1.0,0.0,0.0
2018-07-14,CTXS,1.0,0.0,1.0,0.0,0.0
2018-07-14,CVS,1.0,0.0,2.0,0.0,0.0
2018-07-14,CVX,0.0,1.0,0.0,1.0,2.0
2018-07-14,CXO,1.0,0.0,1.0,0.0,1.0
2018-07-14,D,1.0,0.0,2.0,0.0,0.0
2018-07-14,DAL,0.0,1.0,3.0,1.0,2.0
2018-07-14,DE,0.0,0.0,2.0,0.0,0.0
2018-07-14,DFS,0.0,0.0,2.0,0.0,0.0
2018-07-14,DG,0.0,0.0,0.0,0.0,1.0
2018-07-14,DHI,3.0,0.0,2.0,0.0,0.0
2018-07-14,DHR,0.0,0.0,2.0,0.0,1.0
2018-07-14,DIS,0.0,6.0,10.0,5.0,3.0
2018-07-14,DLR,1.0,0.0,2.0,0.0,0.0
2018-07-14,DNR,0.0,0.0,1.0,0.0,2.0
2018-07-14,DOV,0.0,1.0,1.0,0.0,0.0
2018-07-14,DRE,0.0,1.0,0.0,0.0,0.0
2018-07-14,DRI,0.0,0.0,1.0,0.0,0.0
2018-07-14,DVN,0.0,0.0,1.0,0.0,0.0
2018-07-14,DWDP,0.0,1.0,1.0,0.0,0.0
2018-07-14,EA,0.0,0.0,1.0,0.0,0.0
2018-07-14,EBAY,0.0,0.0,3.0,1.0,0.0
2018-07-14,EL,0.0,0.0,2.0,0.0,0.0
2018-07-14,EMR,0.0,0.0,1.0,0.0,0.0
2018-07-14,ENDP,0.0,1.0,1.0,0.0,0.0
2018-07-14,ESRX,0.0,1.0,0.0,0.0,0.0
2018-07-14,ESV,1.0,1.0,0.0,1.0,0.0
2018-07-14,ETFC,1.0,1.0,1.0,0.0,0.0
2018-07-14,ETR,0.0,1.0,0.0,0.0,0.0
2018-07-14,EXPD,0.0,0.0,1.0,0.0,0.0
2018-07-14,EXPE,0.0,0.0,0.0,0.0,1.0
2018-07-14,EXR,1.0,1.0,0.0,0.0,0.0
2018-07-14,F,0.0,0.0,4.0,3.0,0.0
2018-07-14,FAST,0.0,0.0,1.0,1.0,2.0
2018-07-14,FB,3.0,4.0,20.0,12.0,14.0
2018-07-14,FBHS,0.0,0.0,1.0,0.0,0.0
2018-07-14,FCX,1.0,1.0,1.0,1.0,0.0
2018-07-14,FDX,0.0,0.0,1.0,0.0,0.0
2018-07-14,FE,0.0,0.0,1.0,0.0,0.0
2018-07-14,FHN,0.0,1.0,0.0,0.0,0.0
2018-07-14,FIS,0.0,0.0,1.0,0.0,0.0
2018-07-14,FISV,0.0,1.0,3.0,0.0,0.0
2018-07-14,FL,1.0,0.0,1.0,1.0,0.0
2018-07-14,FLR,0.0,0.0,1.0,0.0,1.0
2018-07-14,FOSL,0.0,2.0,1.0,1.0,0.0
2018-07-14,FSLR,0.0,0.0,1.0,2.0,1.0
2018-07-14,FTI,0.0,0.0,0.0,1.0,0.0
2018-07-14,FTR,0.0,0.0,1.0,1.0,0.0
2018-07-14,GD,0.0,0.0,1.0,1.0,0.0
2018-07-14,GE,2.0,1.0,8.0,3.0,6.0
2018-07-14,GILD,0.0,0.0,7.0,2.0,2.0
2018-07-14,GIS,0.0,0.0,1.0,0.0,0.0
2018-07-14,GM,1.0,1.0,5.0,0.0,0.0
2018-07-14,GME,0.0,0.0,1.0,0.0,0.0
2018-07-14,GNW,0.0,1.0,0.0,0.0,0.0
2018-07-14,GOOG,1.0,0.0,3.0,4.0,0.0
2018-07-14,GOOGL,0.0,0.0,2.0,1.0,2.0
2018-07-14,GPN,0.0,0.0,0.0,0.0,2.0
2018-07-14,GPS,0.0,0.0,1.0,0.0,0.0
2018-07-14,GS,0.0,0.0,5.0,0.0,0.0
2018-07-14,GT,0.0,0.0,1.0,0.0,1.0
2018-07-14,GWW,0.0,0.0,0.0,1.0,0.0
2018-07-14,HAL,0.0,0.0,1.0,1.0,0.0
2018-07-14,HBI,0.0,1.0,0.0,0.0,0.0
2018-07-14,HCA,1.0,0.0,0.0,0.0,0.0
2018-07-14,HCP,1.0,0.0,0.0,0.0,0.0
2018-07-14,HD,0.0,0.0,1.0,0.0,0.0
2018-07-14,HES,0.0,0.0,2.0,1.0,0.0
2018-07-14,HII,0.0,0.0,1.0,0.0,0.0
2018-07-14,HMNY,0.0,0.0,1.0,1.0,0.0
2018-07-14,HOLX,1.0,0.0,0.0,0.0,0.0
2018-07-14,HON,0.0,0.0,1.0,0.0,0.0
2018-07-14,HPE,0.0,0.0,0.0,0.0,1.0
2018-07-14,HPQ,0.0,0.0,1.0,1.0,0.0
2018-07-14,HRB,0.0,1.0,0.0,0.0,0.0
2018-07-14,HRL,0.0,0.0,1.0,0.0,0.0
2018-07-14,HRS,1.0,1.0,3.0,0.0,0.0
2018-07-14,HST,0.0,0.0,0.0,0.0,1.0
2018-07-14,HSY,1.0,0.0,0.0,0.0,0.0
2018-07-14,IBM,0.0,1.0,2.0,1.0,1.0
2018-07-14,ICE,0.0,1.0,2.0,0.0,0.0
2018-07-14,IFF,0.0,0.0,3.0,0.0,1.0
2018-07-14,ILMN,2.0,1.0,6.0,0.0,0.0
2018-07-14,INCY,0.0,1.0,0.0,1.0,0.0
2018-07-14,INTC,0.0,0.0,4.0,0.0,0.0
2018-07-14,INTU,0.0,0.0,0.0,0.0,1.0
2018-07-14,IP,0.0,1.0,1.0,0.0,0.0
2018-07-14,IQ,0.0,0.0,0.0,0.0,1.0
2018-07-14,IR,0.0,1.0,0.0,0.0,0.0
2018-07-14,ISRG,2.0,0.0,3.0,0.0,2.0
2018-07-14,IT,0.0,1.0,1.0,0.0,0.0
2018-07-14,IVZ,2.0,0.0,2.0,1.0,2.0
2018-07-14,JBHT,3.0,0.0,2.0,1.0,0.0
2018-07-14,JBL,1.0,0.0,0.0,0.0,0.0
2018-07-14,JCP,0.0,0.0,4.0,1.0,0.0
2018-07-14,JNJ,1.0,3.0,5.0,1.0,1.0
2018-07-14,JNPR,0.0,0.0,3.0,0.0,0.0
2018-07-14,JPM,0.0,0.0,8.0,7.0,3.0
2018-07-14,JWN,0.0,0.0,1.0,0.0,0.0
2018-07-14,K,1.0,0.0,3.0,0.0,0.0
2018-07-14,KEY,1.0,0.0,0.0,0.0,0.0
2018-07-14,KHC,0.0,0.0,0.0,1.0,0.0
2018-07-14,KLAC,0.0,1.0,1.0,1.0,1.0
2018-07-14,KMB,0.0,2.0,1.0,0.0,0.0
2018-07-14,KMI,0.0,1.0,2.0,0.0,0.0
2018-07-14,KO,0.0,0.0,2.0,1.0,0.0
2018-07-14,KR,1.0,0.0,3.0,0.0,0.0
2018-07-14,KSU,0.0,1.0,2.0,0.0,1.0
2018-07-14,LB,1.0,2.0,2.0,1.0,2.0
2018-07-14,LDOS,1.0,0.0,3.0,0.0,0.0
2018-07-14,LLY,1.0,1.0,2.0,0.0,0.0
2018-07-14,LM,0.0,0.0,0.0,0.0,2.0
2018-07-14,LMT,0.0,0.0,4.0,0.0,1.0
2018-07-14,LNC,1.0,0.0,0.0,0.0,0.0
2018-07-14,LOW,0.0,0.0,0.0,0.0,1.0
2018-07-14,LRCX,0.0,0.0,1.0,2.0,3.0
2018-07-14,LUV,0.0,0.0,1.0,0.0,0.0
2018-07-14,M,0.0,1.0,2.0,0.0,2.0
2018-07-14,MA,1.0,0.0,1.0,1.0,0.0
2018-07-14,MAC,1.0,1.0,0.0,0.0,0.0
2018-07-14,MAT,0.0,0.0,1.0,0.0,0.0
2018-07-14,MCD,1.0,0.0,2.0,0.0,0.0
2018-07-14,MCHP,0.0,0.0,0.0,1.0,0.0
2018-07-14,MDLZ,0.0,0.0,1.0,0.0,1.0
2018-07-14,MDT,0.0,0.0,1.0,0.0,1.0
2018-07-14,MGM,0.0,0.0,0.0,1.0,1.0
2018-07-14,MHK,1.0,0.0,1.0,0.0,0.0
2018-07-14,MMC,0.0,0.0,0.0,0.0,1.0
2018-07-14,MMM,0.0,0.0,1.0,1.0,1.0
2018-07-14,MNK,0.0,0.0,0.0,1.0,0.0
2018-07-14,MNST,1.0,0.0,1.0,0.0,0.0
2018-07-14,MO,0.0,0.0,4.0,0.0,0.0
2018-07-14,MON,0.0,0.0,1.0,0.0,0.0
2018-07-14,MPC,0.0,0.0,1.0,0.0,0.0
2018-07-14,MRK,0.0,0.0,1.0,0.0,1.0
2018-07-14,MRO,0.0,0.0,0.0,2.0,2.0
2018-07-14,MS,0.0,0.0,1.0,0.0,1.0
2018-07-14,MSFT,2.0,0.0,12.0,1.0,3.0
2018-07-14,MTB,0.0,0.0,0.0,0.0,1.0
2018-07-14,MTD,1.0,0.0,0.0,0.0,0.0
2018-07-14,MU,4.0,3.0,23.0,20.0,8.0
2018-07-14,MYL,0.0,1.0,1.0,0.0,0.0
2018-07-14,NAVI,1.0,1.0,0.0,0.0,0.0
2018-07-14,NBL,1.0,0.0,1.0,1.0,0.0
2018-07-14,NBR,1.0,1.0,3.0,0.0,0.0
2018-07-14,NDAQ,2.0,2.0,2.0,2.0,1.0
2018-07-14,NEE,0.0,0.0,1.0,1.0,0.0
2018-07-14,NEM,2.0,0.0,0.0,0.0,0.0
2018-07-14,NFLX,14.0,14.0,75.0,35.0,21.0
2018-07-14,NFX,1.0,0.0,0.0,0.0,2.0
2018-07-14,NI,0.0,0.0,1.0,0.0,0.0
2018-07-14,NKE,0.0,0.0,2.0,0.0,0.0
2018-07-14,NLSN,0.0,0.0,0.0,1.0,0.0
2018-07-14,NOC,0.0,0.0,2.0,2.0,0.0
2018-07-14,NRG,0.0,0.0,1.0,0.0,0.0
2018-07-14,NSC,0.0,0.0,1.0,1.0,0.0
2018-07-14,NTAP,0.0,0.0,0.0,0.0,1.0
2018-07-14,NUE,1.0,0.0,4.0,0.0,2.0
2018-07-14,NVDA,0.0,2.0,11.0,3.0,5.0
2018-07-14,NWL,0.0,1.0,0.0,0.0,1.0
2018-07-14,O,1.0,0.0,0.0,0.0,0.0
2018-07-14,ORCL,1.0,1.0,1.0,2.0,1.0
2018-07-14,OXY,1.0,1.0,3.0,0.0,0.0
2018-07-14,PAYX,0.0,2.0,1.0,0.0,0.0
2018-07-14,PBI,0.0,0.0,1.0,0.0,0.0
2018-07-14,PCAR,0.0,0.0,1.0,0.0,0.0
2018-07-14,PCLN,0.0,0.0,1.0,0.0,0.0
2018-07-14,PEP,0.0,0.0,3.0,0.0,0.0
2018-07-14,PFE,1.0,0.0,4.0,0.0,0.0
2018-07-14,PG,0.0,0.0,1.0,1.0,1.0
2018-07-14,PH,0.0,0.0,0.0,1.0,1.0
2018-07-14,PKG,0.0,0.0,2.0,0.0,0.0
2018-07-14,PM,1.0,0.0,3.0,0.0,1.0
2018-07-14,PNC,1.0,0.0,1.0,0.0,0.0
2018-07-14,PNR,0.0,0.0,0.0,0.0,1.0
2018-07-14,PNW,0.0,0.0,1.0,0.0,0.0
2018-07-14,PPL,0.0,1.0,0.0,0.0,0.0
2018-07-14,PRGO,0.0,3.0,0.0,0.0,0.0
2018-07-14,PSA,0.0,0.0,1.0,0.0,0.0
2018-07-14,PSX,0.0,0.0,2.0,0.0,0.0
2018-07-14,PWR,0.0,0.0,1.0,0.0,0.0
2018-07-14,PXD,1.0,0.0,1.0,0.0,1.0
2018-07-14,PYPL,0.0,0.0,0.0,2.0,5.0
2018-07-14,QCOM,0.0,0.0,2.0,0.0,0.0
2018-07-14,QEP,0.0,0.0,1.0,0.0,0.0
2018-07-14,R,0.0,0.0,1.0,1.0,0.0
2018-07-14,RCL,1.0,0.0,0.0,0.0,0.0
2018-07-14,RDC,0.0,1.0,0.0,0.0,1.0
2018-07-14,REGN,0.0,0.0,1.0,0.0,0.0
2018-07-14,RF,0.0,0.0,2.0,0.0,0.0
2018-07-14,RIG,0.0,0.0,1.0,0.0,2.0
2018-07-14,RJF,0.0,0.0,0.0,0.0,2.0
2018-07-14,RMD,1.0,0.0,0.0,0.0,0.0
2018-07-14,RRC,0.0,0.0,1.0,0.0,0.0
2018-07-14,RSG,0.0,2.0,3.0,0.0,0.0
2018-07-14,RTN,0.0,0.0,1.0,0.0,1.0
2018-07-14,S,0.0,0.0,2.0,0.0,1.0
2018-07-14,SBUX,1.0,0.0,7.0,1.0,6.0
2018-07-14,SCHW,0.0,0.0,1.0,0.0,0.0
2018-07-14,SEE,0.0,0.0,1.0,0.0,0.0
2018-07-14,SHLD,0.0,2.0,3.0,1.0,0.0
2018-07-14,SIG,0.0,0.0,2.0,0.0,0.0
2018-07-14,SJM,0.0,0.0,3.0,1.0,0.0
2018-07-14,SLB,0.0,0.0,1.0,0.0,0.0
2018-07-14,SNA,1.0,0.0,6.0,0.0,0.0
2018-07-14,SPG,0.0,0.0,1.0,0.0,0.0
2018-07-14,SPGI,0.0,1.0,0.0,0.0,0.0
2018-07-14,SRCL,0.0,1.0,0.0,0.0,0.0
2018-07-14,STT,0.0,1.0,0.0,1.0,0.0
2018-07-14,SWKS,1.0,0.0,0.0,0.0,0.0
2018-07-14,SWN,1.0,0.0,1.0,0.0,0.0
2018-07-14,SYF,0.0,1.0,2.0,0.0,1.0
2018-07-14,SYK,0.0,0.0,0.0,1.0,0.0
2018-07-14,SYMC,0.0,0.0,1.0,0.0,0.0
2018-07-14,SYY,0.0,1.0,0.0,1.0,0.0
2018-07-14,T,4.0,4.0,17.0,7.0,2.0
2018-07-14,TAP,1.0,0.0,0.0,0.0,0.0
2018-07-14,TDC,1.0,0.0,0.0,0.0,0.0
2018-07-14,TEL,0.0,0.0,1.0,0.0,0.0
2018-07-14,TGT,0.0,0.0,2.0,0.0,1.0
2018-07-14,THC,0.0,0.0,1.0,0.0,0.0
2018-07-14,TIF,0.0,0.0,2.0,0.0,0.0
2018-07-14,TJX,0.0,1.0,0.0,0.0,0.0
2018-07-14,TMK,0.0,0.0,1.0,0.0,0.0
2018-07-14,TMUS,0.0,0.0,2.0,0.0,0.0
2018-07-14,TROW,0.0,0.0,0.0,0.0,1.0
2018-07-14,TRV,1.0,1.0,0.0,0.0,0.0
2018-07-14,TSN,1.0,0.0,0.0,0.0,0.0
2018-07-14,TXN,1.0,0.0,1.0,1.0,0.0
2018-07-14,TXT,1.0,0.0,0.0,0.0,0.0
2018-07-14,UAA,0.0,0.0,2.0,2.0,1.0
2018-07-14,UAL,1.0,0.0,3.0,0.0,0.0
2018-07-14,UDR,0.0,1.0,3.0,0.0,0.0
2018-07-14,ULTA,0.0,1.0,0.0,0.0,1.0
2018-07-14,UNH,0.0,0.0,2.0,0.0,1.0
2018-07-14,UNP,1.0,0.0,1.0,0.0,0.0
2018-07-14,UPS,0.0,0.0,2.0,0.0,0.0
2018-07-14,URBN,0.0,0.0,3.0,0.0,0.0
2018-07-14,URI,1.0,0.0,2.0,0.0,5.0
2018-07-14,USB,0.0,1.0,1.0,0.0,0.0
2018-07-14,UTX,0.0,0.0,1.0,0.0,0.0
2018-07-14,V,1.0,0.0,3.0,1.0,1.0
2018-07-14,VFC,0.0,0.0,0.0,0.0,2.0
2018-07-14,VIAB,0.0,1.0,0.0,0.0,0.0
2018-07-14,VIAV,0.0,0.0,2.0,0.0,0.0
2018-07-14,VLO,0.0,0.0,1.0,0.0,0.0
2018-07-14,VMC,0.0,0.0,0.0,1.0,0.0
2018-07-14,VRTX,0.0,0.0,0.0,0.0,1.0
2018-07-14,VTR,0.0,0.0,2.0,0.0,0.0
2018-07-14,VZ,0.0,2.0,2.0,0.0,0.0
2018-07-14,WAG,0.0,0.0,1.0,0.0,0.0
2018-07-14,WAT,0.0,0.0,0.0,0.0,1.0
2018-07-14,WBA,1.0,0.0,2.0,0.0,1.0
2018-07-14,WDC,0.0,1.0,0.0,1.0,2.0
2018-07-14,WELL,1.0,0.0,0.0,0.0,0.0
2018-07-14,WFC,1.0,1.0,5.0,2.0,2.0
2018-07-14,WIN,0.0,0.0,1.0,0.0,0.0
2018-07-14,WLTW,0.0,0.0,1.0,0.0,0.0
2018-07-14,WM,0.0,0.0,1.0,2.0,0.0
2018-07-14,WMB,0.0,0.0,2.0,0.0,0.0
2018-07-14,WMT,0.0,1.0,3.0,0.0,1.0
2018-07-14,WPX,0.0,1.0,2.0,0.0,0.0
2018-07-14,WU,0.0,0.0,1.0,0.0,0.0
2018-07-14,WYNN,1.0,0.0,1.0,0.0,0.0
2018-07-14,X,1.0,0.0,2.0,0.0,1.0
2018-07-14,XEL,0.0,0.0,1.0,0.0,0.0
2018-07-14,XL,0.0,0.0,1.0,0.0,0.0
2018-07-14,XLNX,0.0,1.0,1.0,0.0,0.0
2018-07-14,XOM,0.0,0.0,2.0,2.0,2.0
2018-07-14,XRAY,0.0,1.0,1.0,0.0,0.0
2018-07-14,YUM,0.0,0.0,1.0,0.0,0.0
2018-07-14,ZBH,0.0,1.0,0.0,0.0,0.0
2018-07-14,ZG,0.0,0.0,0.0,1.0,0.0
2018-07-14,ZION,0.0,0.0,0.0,0.0,1.0
2018-07-14,ZTS,0.0,0.0,1.0,1.0,1.0
2018-07-15,AAL,0.0,0.0,1.0,0.0,0.0
2018-07-15,AAPL,3.0,2.0,14.0,1.0,6.0
2018-07-15,ABBV,0.0,0.0,1.0,0.0,0.0
2018-07-15,ABT,0.0,0.0,1.0,0.0,0.0
2018-07-15,ACN,0.0,0.0,1.0,1.0,0.0
2018-07-15,ADM,0.0,0.0,2.0,0.0,0.0
2018-07-15,ADP,1.0,0.0,1.0,0.0,0.0
2018-07-15,ADS,0.0,0.0,1.0,1.0,0.0
2018-07-15,AGN,0.0,0.0,1.0,1.0,0.0
2018-07-15,AIG,0.0,1.0,1.0,0.0,0.0
2018-07-15,AKAM,0.0,0.0,0.0,0.0,1.0
2018-07-15,ALK,0.0,1.0,0.0,0.0,0.0
2018-07-15,AMAT,0.0,1.0,1.0,0.0,0.0
2018-07-15,AMD,1.0,8.0,40.0,15.0,5.0
2018-07-15,AME,1.0,0.0,1.0,0.0,0.0
2018-07-15,AMRN,0.0,0.0,1.0,0.0,0.0
2018-07-15,AMT,0.0,1.0,0.0,0.0,0.0
2018-07-15,AMZN,4.0,7.0,31.0,7.0,13.0
2018-07-15,ANTM,0.0,0.0,2.0,0.0,0.0
2018-07-15,APA,0.0,0.0,1.0,0.0,0.0
2018-07-15,APC,0.0,0.0,1.0,0.0,0.0
2018-07-15,APD,0.0,1.0,0.0,0.0,0.0
2018-07-15,ARNC,1.0,0.0,4.0,1.0,1.0
2018-07-15,ATVI,1.0,0.0,1.0,0.0,0.0
2018-07-15,AVGO,2.0,1.0,7.0,10.0,3.0
2018-07-15,AVP,0.0,1.0,0.0,0.0,1.0
2018-07-15,AXP,1.0,0.0,2.0,0.0,0.0
2018-07-15,AZO,1.0,0.0,0.0,0.0,0.0
2018-07-15,BA,0.0,0.0,6.0,4.0,1.0
2018-07-15,BAC,3.0,4.0,13.0,8.0,11.0
2018-07-15,BBT,0.0,0.0,3.0,0.0,1.0
2018-07-15,BBY,0.0,0.0,1.0,0.0,0.0
2018-07-15,BDX,1.0,0.0,1.0,0.0,0.0
2018-07-15,BEN,1.0,0.0,1.0,0.0,0.0
2018-07-15,BHF,0.0,0.0,0.0,0.0,1.0
2018-07-15,BHGE,0.0,0.0,2.0,0.0,0.0
2018-07-15,BK,1.0,0.0,3.0,0.0,0.0
2018-07-15,BLK,0.0,0.0,5.0,1.0,1.0
2018-07-15,BMS,0.0,0.0,1.0,0.0,0.0
2018-07-15,BSX,0.0,0.0,0.0,0.0,1.0
2018-07-15,C,1.0,0.0,2.0,0.0,0.0
2018-07-15,CAG,0.0,1.0,0.0,0.0,0.0
2018-07-15,CAH,0.0,0.0,2.0,0.0,0.0
2018-07-15,CAT,0.0,0.0,1.0,1.0,0.0
2018-07-15,CBG,0.0,0.0,1.0,0.0,0.0
2018-07-15,CBOE,0.0,0.0,1.0,0.0,1.0
2018-07-15,CBS,2.0,1.0,1.0,1.0,0.0
2018-07-15,CCI,0.0,0.0,2.0,0.0,0.0
2018-07-15,CCL,0.0,0.0,1.0,0.0,0.0
2018-07-15,CELG,2.0,0.0,0.0,2.0,2.0
2018-07-15,CERN,0.0,0.0,1.0,0.0,0.0
2018-07-15,CF,0.0,0.0,1.0,0.0,0.0
2018-07-15,CFG,0.0,1.0,0.0,1.0,0.0
2018-07-15,CHD,0.0,0.0,0.0,0.0,1.0
2018-07-15,CHK,0.0,2.0,1.0,1.0,2.0
2018-07-15,CL,0.0,0.0,2.0,0.0,0.0
2018-07-15,CLF,2.0,2.0,5.0,1.0,1.0
2018-07-15,CLX,1.0,0.0,1.0,0.0,0.0
2018-07-15,CMA,0.0,0.0,2.0,0.0,0.0
2018-07-15,CMCSA,0.0,1.0,1.0,0.0,0.0
2018-07-15,CME,1.0,0.0,1.0,0.0,0.0
2018-07-15,CMI,0.0,0.0,1.0,0.0,0.0
2018-07-15,CNC,0.0,1.0,1.0,0.0,0.0
2018-07-15,CNP,1.0,0.0,0.0,0.0,0.0
2018-07-15,CNX,1.0,0.0,0.0,0.0,0.0
2018-07-15,COF,1.0,0.0,2.0,0.0,0.0
2018-07-15,COG,0.0,0.0,1.0,0.0,0.0
2018-07-15,COO,0.0,0.0,1.0,0.0,0.0
2018-07-15,COP,3.0,0.0,1.0,0.0,0.0
2018-07-15,COST,0.0,0.0,1.0,0.0,1.0
2018-07-15,COTY,1.0,0.0,0.0,0.0,0.0
2018-07-15,CRM,1.0,0.0,0.0,0.0,0.0
2018-07-15,CSCO,2.0,0.0,10.0,2.0,1.0
2018-07-15,CSX,1.0,0.0,2.0,1.0,1.0
2018-07-15,CTAS,0.0,0.0,1.0,0.0,0.0
2018-07-15,CTL,0.0,0.0,0.0,0.0,1.0
2018-07-15,CTSH,0.0,1.0,2.0,0.0,0.0
2018-07-15,CVS,0.0,0.0,2.0,0.0,0.0
2018-07-15,CVX,0.0,0.0,1.0,0.0,0.0
2018-07-15,CXO,0.0,1.0,2.0,0.0,0.0
2018-07-15,DAL,0.0,0.0,1.0,0.0,0.0
2018-07-15,DE,0.0,0.0,2.0,0.0,1.0
2018-07-15,DFS,0.0,0.0,1.0,0.0,0.0
2018-07-15,DG,0.0,0.0,1.0,0.0,0.0
2018-07-15,DGX,0.0,0.0,0.0,1.0,0.0
2018-07-15,DHR,0.0,0.0,1.0,0.0,0.0
2018-07-15,DIS,0.0,0.0,3.0,7.0,0.0
2018-07-15,DLTR,0.0,1.0,0.0,1.0,0.0
2018-07-15,DNR,0.0,1.0,6.0,2.0,2.0
2018-07-15,DO,1.0,0.0,2.0,0.0,0.0
2018-07-15,DOV,1.0,1.0,0.0,0.0,0.0
2018-07-15,DRI,0.0,0.0,1.0,0.0,0.0
2018-07-15,DVN,0.0,0.0,1.0,0.0,0.0
2018-07-15,DXC,0.0,1.0,0.0,0.0,0.0
2018-07-15,EA,0.0,2.0,0.0,0.0,1.0
